DATAFLOW,LAST UPDATE,freq,unit,icha11_hf,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,Government schemes,Bulgaria,2015,344.32,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,Government schemes,Bulgaria,2016,372.61,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,Government schemes,Bulgaria,2017,389.38,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,Government schemes,Bulgaria,2018,428.65,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,Government schemes,Bulgaria,2019,455.29,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,Government schemes,Bulgaria,2020,915.03,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,Government schemes,Bulgaria,2021,968.34,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,Government schemes,Bulgaria,2022,1044.44,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,Government schemes,Switzerland,2014,14257.72,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,Government schemes,Switzerland,2015,16594.11,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,Government schemes,Switzerland,2016,16855.93,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,Government schemes,Switzerland,2017,17000.96,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,Government schemes,Switzerland,2018,16365.02,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,Government schemes,Switzerland,2019,17419.17,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,Government schemes,Switzerland,2020,20137.56,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,Government schemes,Switzerland,2021,21149.04,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,Government schemes,Switzerland,2022,22853.41,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,Government schemes,Cyprus,2014,514.00,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,Government schemes,Cyprus,2015,509.65,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,Government schemes,Cyprus,2016,525.79,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,Government schemes,Cyprus,2017,554.67,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,Government schemes,Cyprus,2018,618.49,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,Government schemes,Cyprus,2019,662.84,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,Government schemes,Cyprus,2020,624.79,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,Government schemes,Cyprus,2021,607.61,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,Government schemes,Cyprus,2022,634.87,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,Government schemes,Czechia,2014,1338.09,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,Government schemes,Czechia,2015,1397.64,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,Government schemes,Czechia,2016,1479.38,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,Government schemes,Czechia,2017,1731.05,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,Government schemes,Czechia,2018,1999.42,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,Government schemes,Czechia,2019,2214.02,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,Government schemes,Czechia,2020,3475.08,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,Government schemes,Czechia,2021,3491.59,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,Government schemes,Czechia,2022,3288.31,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,Government schemes,Czechia,2023,3247.17,p,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,Government schemes,Germany,2014,22223.00,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,Government schemes,Germany,2015,23387.00,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,Government schemes,Germany,2016,24953.00,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,Government schemes,Germany,2017,24722.00,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,Government schemes,Germany,2018,25450.00,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,Government schemes,Germany,2019,26923.00,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,Government schemes,Germany,2020,39732.00,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,Government schemes,Germany,2021,50589.00,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,Government schemes,Germany,2022,57242.00,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,Government schemes,Denmark,2014,23135.33,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,Government schemes,Denmark,2015,23794.79,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,Government schemes,Denmark,2016,24432.32,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,Government schemes,Denmark,2017,24994.31,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,Government schemes,Denmark,2018,25567.20,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,Government schemes,Denmark,2019,26305.24,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,Government schemes,Denmark,2020,28147.53,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,Government schemes,Denmark,2021,31372.89,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,Government schemes,Denmark,2022,30505.08,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,Government schemes,Denmark,2023,29472.96,p,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,Government schemes,Euro area - 12 countries (2001-2006),2014,264258.76,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,Government schemes,Euro area - 12 countries (2001-2006),2015,276472.05,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,Government schemes,Euro area - 12 countries (2001-2006),2016,283933.11,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,Government schemes,Euro area - 12 countries (2001-2006),2017,288849.82,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,Government schemes,Euro area - 12 countries (2001-2006),2018,298518.84,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,Government schemes,Euro area - 12 countries (2001-2006),2019,308611.52,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,Government schemes,Euro area - 12 countries (2001-2006),2020,350112.23,p,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,Government schemes,Euro area - 12 countries (2001-2006),2021,380919.91,p,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,Government schemes,Euro area - 12 countries (2001-2006),2022,394472.64,p,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,Government schemes,Euro area - 18 countries (2014),2014,266511.40,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,Government schemes,Euro area - 18 countries (2014),2015,278850.48,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,Government schemes,Euro area - 18 countries (2014),2016,286383.61,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,Government schemes,Euro area - 18 countries (2014),2017,291419.44,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,Government schemes,Euro area - 18 countries (2014),2018,301346.99,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,Government schemes,Euro area - 18 countries (2014),2019,311790.67,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,Government schemes,Euro area - 18 countries (2014),2020,353970.09,p,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,Government schemes,Euro area - 18 countries (2014),2021,386375.35,p,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,Government schemes,Euro area - 18 countries (2014),2022,399826.22,p,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,Government schemes,Euro area - 19 countries  (2015-2022),2014,266740.18,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,Government schemes,Euro area - 19 countries  (2015-2022),2015,279092.04,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,Government schemes,Euro area - 19 countries  (2015-2022),2016,286628.86,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,Government schemes,Euro area - 19 countries  (2015-2022),2017,291664.75,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,Government schemes,Euro area - 19 countries  (2015-2022),2018,301601.77,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,Government schemes,Euro area - 19 countries  (2015-2022),2019,312071.42,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,Government schemes,Euro area - 19 countries  (2015-2022),2020,354357.04,p,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,Government schemes,Euro area - 19 countries  (2015-2022),2021,386908.23,p,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,Government schemes,Euro area - 19 countries  (2015-2022),2022,400269.59,p,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,Government schemes,Euro area – 20 countries (from 2023),2014,266826.22,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,Government schemes,Euro area – 20 countries (from 2023),2015,279206.82,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,Government schemes,Euro area – 20 countries (from 2023),2016,286806.88,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,Government schemes,Euro area – 20 countries (from 2023),2017,291893.19,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,Government schemes,Euro area – 20 countries (from 2023),2018,301847.59,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,Government schemes,Euro area – 20 countries (from 2023),2019,312269.40,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,Government schemes,Euro area – 20 countries (from 2023),2020,354616.26,p,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,Government schemes,Euro area – 20 countries (from 2023),2021,387353.24,p,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,Government schemes,Euro area – 20 countries (from 2023),2022,400806.75,p,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,Government schemes,Estonia,2014,151.63,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,Government schemes,Estonia,2015,168.51,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,Government schemes,Estonia,2016,171.63,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,Government schemes,Estonia,2017,179.38,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,Government schemes,Estonia,2018,158.31,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,Government schemes,Estonia,2019,153.12,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,Government schemes,Estonia,2020,189.01,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,Government schemes,Estonia,2021,298.83,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,Government schemes,Estonia,2022,250.57,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,Government schemes,Estonia,2023,230.95,p,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,Government schemes,Greece,2014,4210.48,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,Government schemes,Greece,2015,4087.63,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,Government schemes,Greece,2016,4518.96,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,Government schemes,Greece,2017,3984.96,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,Government schemes,Greece,2018,3916.00,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,Government schemes,Greece,2019,4108.56,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,Government schemes,Greece,2020,4428.28,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,Government schemes,Greece,2021,5059.39,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,Government schemes,Greece,2022,5309.76,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,Government schemes,Spain,2014,61824.26,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,Government schemes,Spain,2015,65940.89,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,Government schemes,Spain,2016,67078.31,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,Government schemes,Spain,2017,69072.95,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,Government schemes,Spain,2018,71566.85,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,Government schemes,Spain,2019,75648.00,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,Government schemes,Spain,2020,83374.74,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,Government schemes,Spain,2021,88267.07,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,Government schemes,Spain,2022,92204.85,p,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,Government schemes,European Union - 15 countries (1995-2004),2014,510464.45,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,Government schemes,European Union - 15 countries (1995-2004),2015,549411.30,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,Government schemes,European Union - 15 countries (1995-2004),2016,542272.66,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,Government schemes,European Union - 15 countries (1995-2004),2017,540245.48,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,Government schemes,European Union - 15 countries (1995-2004),2018,555963.49,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,Government schemes,European Union - 15 countries (1995-2004),2019,580316.70,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,Government schemes,European Union - 27 countries (2007-2013),2014,518723.75,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,Government schemes,European Union - 27 countries (2007-2013),2015,558249.05,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,Government schemes,European Union - 27 countries (2007-2013),2016,551407.44,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,Government schemes,European Union - 27 countries (2007-2013),2017,550553.78,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,Government schemes,European Union - 27 countries (2007-2013),2018,567205.43,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,Government schemes,European Union - 27 countries (2007-2013),2019,592640.18,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,Government schemes,European Union - 27 countries (from 2020),2014,336109.38,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,Government schemes,European Union - 27 countries (from 2020),2015,350538.65,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,Government schemes,European Union - 27 countries (from 2020),2016,360315.92,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,Government schemes,European Union - 27 countries (from 2020),2017,368234.59,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,Government schemes,European Union - 27 countries (from 2020),2018,379235.02,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,Government schemes,European Union - 27 countries (from 2020),2019,391409.67,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,Government schemes,European Union - 27 countries (from 2020),2020,441024.89,p,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,Government schemes,European Union - 27 countries (from 2020),2021,484975.53,p,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,Government schemes,European Union - 27 countries (from 2020),2022,494867.29,p,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,Government schemes,European Union - 28 countries (2013-2020),2014,518809.78,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,Government schemes,European Union - 28 countries (2013-2020),2015,558363.82,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,Government schemes,European Union - 28 countries (2013-2020),2016,551585.47,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,Government schemes,European Union - 28 countries (2013-2020),2017,550782.22,,
ESTAT:HLTH_SHA11_HF$DEFAULTVIEW(1.0),26/06/25 23:00:00,Annual,Million euro,Government schemes,European Union - 28 countries (2013-2020),2018,567451.25,,
